#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2EC34
#Date Time: 2026-03-31 19:17:04.223
#Sample rate: 2e+06Hz
#Samples: 4096

Time (s),DIO  6,DIO  5,DIO  4,DIO  3,DIO  2,DIO  1,DIO  0
1.4456275,1,1,1,1,1,1,1
1.445628,1,1,1,1,1,1,1
1.4456285,1,1,1,1,1,1,1
1.445629,1,1,1,1,1,1,1
1.4456295,1,1,1,1,1,1,1
1.44563,1,1,1,1,1,1,1
1.4456305,1,1,1,1,1,1,1
1.445631,1,1,1,1,1,1,1
1.4456315,1,1,1,1,1,1,1
1.445632,1,1,1,1,1,1,1
1.4456325,1,1,1,1,1,1,1
1.445633,1,1,1,1,1,1,1
1.4456335,1,1,1,1,1,1,1
1.445634,1,1,1,1,1,1,1
1.4456345,1,1,1,1,1,1,1
1.445635,1,1,1,1,1,1,1
1.4456355,1,1,1,1,1,1,1
1.445636,1,1,1,1,1,1,1
1.4456365,1,1,1,1,1,1,1
1.445637,1,1,1,1,1,1,1
1.4456375,1,1,1,1,1,1,1
1.445638,1,1,1,1,1,1,1
1.4456385,1,1,1,1,1,1,1
1.445639,1,1,1,1,1,1,1
1.4456395,1,1,1,1,1,1,1
1.44564,1,1,1,1,1,1,1
1.4456405,1,1,1,1,1,1,1
1.445641,1,1,1,1,1,1,1
1.4456415,1,1,1,1,1,1,1
1.445642,1,1,1,1,1,1,1
1.4456425,1,1,1,1,1,1,1
1.445643,1,1,1,1,1,1,1
1.4456435,1,1,1,1,1,1,1
1.445644,1,1,1,1,1,1,1
1.4456445,1,1,1,1,1,1,1
1.445645,1,1,1,1,1,1,1
1.4456455,1,1,1,1,1,1,1
1.445646,1,1,1,1,1,1,1
1.4456465,1,1,1,1,1,1,1
1.445647,1,1,1,1,1,1,1
1.4456475,1,1,1,1,1,1,1
1.445648,1,1,1,1,1,1,1
1.4456485,1,1,1,1,1,1,1
1.445649,1,1,1,1,1,1,1
1.4456495,1,1,1,1,1,1,1
1.44565,1,1,1,1,1,1,1
1.4456505,1,1,1,1,1,1,1
1.445651,1,1,1,1,1,1,1
1.4456515,1,1,1,1,1,1,1
1.445652,1,1,1,1,1,1,1
1.4456525,1,1,1,1,1,1,1
1.445653,1,1,1,1,1,1,1
1.4456535,1,1,1,1,1,1,1
1.445654,1,1,1,1,1,1,1
1.4456545,1,1,1,1,1,1,1
1.445655,1,1,1,1,1,1,1
1.4456555,1,1,1,1,1,1,1
1.445656,1,1,1,1,1,1,1
1.4456565,1,1,1,1,1,1,1
1.445657,1,1,1,1,1,1,1
1.4456575,1,1,1,1,1,1,1
1.445658,1,1,1,1,1,1,1
1.4456585,1,1,1,1,1,1,1
1.445659,1,1,1,1,1,1,1
1.4456595,1,1,1,1,1,1,1
1.44566,1,1,1,1,1,1,1
1.4456605,1,1,1,1,1,1,1
1.445661,1,1,1,1,1,1,1
1.4456615,1,1,1,1,1,1,1
1.445662,1,1,1,1,1,1,1
1.4456625,1,1,1,1,1,1,1
1.445663,1,1,1,1,1,1,1
1.4456635,1,1,1,1,1,1,1
1.445664,1,1,1,1,1,1,1
1.4456645,1,1,1,1,1,1,1
1.445665,1,1,1,1,1,1,1
1.4456655,1,1,1,1,1,1,1
1.445666,1,1,1,1,1,1,1
1.4456665,1,1,1,1,1,1,1
1.445667,1,1,1,1,1,1,1
1.4456675,1,1,1,1,1,1,1
1.445668,1,1,1,1,1,1,1
1.4456685,1,1,1,1,1,1,1
1.445669,1,1,1,1,1,1,1
1.4456695,1,1,1,1,1,1,1
1.44567,1,1,1,1,1,1,1
1.4456705,1,1,1,1,1,1,1
1.445671,1,1,1,1,1,1,1
1.4456715,1,1,1,1,1,1,1
1.445672,1,1,1,1,1,1,1
1.4456725,1,1,1,1,1,1,1
1.445673,1,1,1,1,1,1,1
1.4456735,1,1,1,1,1,1,1
1.445674,1,1,1,1,1,1,1
1.4456745,1,1,1,1,1,1,1
1.445675,1,1,1,1,1,1,1
1.4456755,1,1,1,1,1,1,1
1.445676,1,1,1,1,1,1,1
1.4456765,1,1,1,1,1,1,1
1.445677,1,1,1,1,1,1,1
1.4456775,1,1,1,1,1,1,0
1.445678,1,1,1,1,1,1,0
1.4456785,1,1,1,1,1,1,0
1.445679,1,1,1,1,1,1,0
1.4456795,1,1,1,1,1,1,0
1.44568,1,1,1,1,1,1,0
1.4456805,1,1,1,1,1,1,0
1.445681,1,1,1,1,1,1,0
1.4456815,1,1,1,1,1,1,0
1.445682,1,1,1,1,1,1,0
1.4456825,1,1,1,1,1,1,0
1.445683,1,1,1,1,1,1,0
1.4456835,1,1,1,1,1,1,0
1.445684,1,1,1,1,1,1,0
1.4456845,1,1,1,1,1,1,0
1.445685,1,1,1,1,1,1,0
1.4456855,1,1,1,1,1,1,0
1.445686,1,1,1,1,1,1,0
1.4456865,1,1,1,1,1,1,0
1.445687,1,1,1,1,1,1,0
1.4456875,1,1,1,1,1,1,0
1.445688,1,1,1,1,1,1,0
1.4456885,1,1,1,1,1,1,0
1.445689,1,1,1,1,1,1,0
1.4456895,1,1,1,1,1,1,0
1.44569,1,1,1,1,1,1,0
1.4456905,1,1,1,1,1,1,0
1.445691,1,1,1,1,1,1,0
1.4456915,1,1,1,1,1,1,0
1.445692,1,1,1,1,1,1,0
1.4456925,1,1,1,1,1,1,0
1.445693,1,1,1,1,1,0,0
1.4456935,1,1,1,1,1,0,0
1.445694,1,1,1,1,1,0,0
1.4456945,1,1,1,1,1,0,0
1.445695,1,1,1,1,1,0,0
1.4456955,1,1,1,1,1,0,0
1.445696,1,1,1,1,1,0,0
1.4456965,1,1,1,1,1,0,0
1.445697,1,1,1,1,1,0,0
1.4456975,1,1,1,1,1,0,0
1.445698,1,1,1,1,1,0,0
1.4456985,1,1,1,1,1,0,0
1.445699,1,1,1,1,1,0,0
1.4456995,1,1,1,1,1,0,0
1.4457,1,1,1,1,1,0,0
1.4457005,1,1,1,1,1,0,0
1.445701,1,1,1,1,1,0,0
1.4457015,1,1,1,1,1,0,0
1.445702,1,1,1,1,1,0,0
1.4457025,1,1,1,1,1,0,0
1.445703,1,1,1,1,1,0,0
1.4457035,1,1,1,1,1,0,0
1.445704,1,1,1,1,1,0,0
1.4457045,1,1,1,1,1,0,0
1.445705,1,1,1,1,1,0,0
1.4457055,1,1,1,1,1,0,0
1.445706,1,1,1,1,1,0,0
1.4457065,1,1,1,1,1,0,0
1.445707,1,1,1,1,1,0,0
1.4457075,1,1,1,1,1,0,0
1.445708,1,1,1,1,1,0,0
1.4457085,1,1,1,1,1,0,0
1.445709,1,1,1,1,1,0,0
1.4457095,1,1,1,1,1,0,0
1.44571,1,1,1,1,1,0,0
1.4457105,1,1,1,1,1,0,0
1.445711,1,1,1,1,1,0,0
1.4457115,1,1,1,1,1,0,0
1.445712,1,1,1,1,1,0,0
1.4457125,1,1,1,1,1,0,0
1.445713,1,1,1,1,0,0,0
1.4457135,1,1,1,1,0,0,0
1.445714,1,1,1,1,0,0,0
1.4457145,1,1,1,1,0,0,0
1.445715,1,1,1,1,0,0,0
1.4457155,1,1,1,1,0,0,0
1.445716,1,1,1,1,0,0,0
1.4457165,1,1,1,1,0,0,0
1.445717,1,1,1,1,0,0,0
1.4457175,1,1,1,1,0,0,0
1.445718,1,1,1,1,0,0,0
1.4457185,1,1,1,1,0,0,0
1.445719,1,1,1,1,0,0,0
1.4457195,1,1,1,1,0,0,0
1.44572,1,1,1,1,0,0,0
1.4457205,1,1,1,1,0,0,0
1.445721,1,1,1,1,0,0,0
1.4457215,1,1,1,1,0,0,0
1.445722,1,1,1,1,0,0,0
1.4457225,1,1,1,1,0,0,0
1.445723,1,1,1,1,0,0,0
1.4457235,1,1,1,1,0,0,0
1.445724,1,1,1,1,0,0,0
1.4457245,1,1,1,1,0,0,0
1.445725,1,1,1,1,0,0,0
1.4457255,1,1,1,1,0,0,0
1.445726,1,1,1,1,0,0,0
1.4457265,1,1,1,1,0,0,0
1.445727,1,1,1,1,0,0,0
1.4457275,1,1,1,1,0,0,0
1.445728,1,1,1,1,0,0,0
1.4457285,1,1,1,1,0,0,0
1.445729,1,1,1,1,0,0,0
1.4457295,1,1,1,1,0,0,0
1.44573,1,1,1,1,0,0,0
1.4457305,1,1,1,1,0,0,0
1.445731,1,1,1,1,0,0,0
1.4457315,1,1,1,1,0,0,0
1.445732,1,1,1,1,0,0,0
1.4457325,1,1,1,1,0,0,0
1.445733,1,1,1,0,0,0,0
1.4457335,1,1,1,0,0,0,0
1.445734,1,1,1,0,0,0,0
1.4457345,1,1,1,0,0,0,0
1.445735,1,1,1,0,0,0,0
1.4457355,1,1,1,0,0,0,0
1.445736,1,1,1,0,0,0,0
1.4457365,1,1,1,0,0,0,0
1.445737,1,1,1,0,0,0,0
1.4457375,1,1,1,0,0,0,0
1.445738,1,1,1,0,0,0,0
1.4457385,1,1,1,0,0,0,0
1.445739,1,1,1,0,0,0,0
1.4457395,1,1,1,0,0,0,0
1.44574,1,1,1,0,0,0,0
1.4457405,1,1,1,0,0,0,0
1.445741,1,1,1,0,0,0,0
1.4457415,1,1,1,0,0,0,0
1.445742,1,1,1,0,0,0,0
1.4457425,1,1,1,0,0,0,0
1.445743,1,1,1,0,0,0,0
1.4457435,1,1,1,0,0,0,0
1.445744,1,1,1,0,0,0,0
1.4457445,1,1,1,0,0,0,0
1.445745,1,1,1,0,0,0,0
1.4457455,1,1,1,0,0,0,0
1.445746,1,1,1,0,0,0,0
1.4457465,1,1,1,0,0,0,0
1.445747,1,1,1,0,0,0,0
1.4457475,1,1,1,0,0,0,0
1.445748,1,1,1,0,0,0,0
1.4457485,1,1,1,0,0,0,0
1.445749,1,1,1,0,0,0,0
1.4457495,1,1,1,0,0,0,0
1.44575,1,1,1,0,0,0,0
1.4457505,1,1,1,0,0,0,0
1.445751,1,1,1,0,0,0,0
1.4457515,1,1,1,0,0,0,0
1.445752,1,1,1,0,0,0,0
1.4457525,1,1,1,0,0,0,0
1.445753,1,1,1,0,0,0,0
1.4457535,1,1,1,0,0,0,0
1.445754,1,1,1,0,0,0,0
1.4457545,1,1,1,0,0,0,0
1.445755,1,1,0,0,0,0,0
1.4457555,1,1,0,0,0,0,0
1.445756,1,1,0,0,0,0,0
1.4457565,1,1,0,0,0,0,0
1.445757,1,1,0,0,0,0,0
1.4457575,1,1,0,0,0,0,0
1.445758,1,1,0,0,0,0,0
1.4457585,1,1,0,0,0,0,0
1.445759,1,1,0,0,0,0,0
1.4457595,1,1,0,0,0,0,0
1.44576,1,1,0,0,0,0,0
1.4457605,1,1,0,0,0,0,0
1.445761,1,1,0,0,0,0,0
1.4457615,1,1,0,0,0,0,0
1.445762,1,1,0,0,0,0,0
1.4457625,1,1,0,0,0,0,0
1.445763,1,1,0,0,0,0,0
1.4457635,1,1,0,0,0,0,0
1.445764,1,1,0,0,0,0,0
1.4457645,1,1,0,0,0,0,0
1.445765,1,1,0,0,0,0,0
1.4457655,1,1,0,0,0,0,0
1.445766,1,1,0,0,0,0,0
1.4457665,1,1,0,0,0,0,0
1.445767,1,1,0,0,0,0,0
1.4457675,1,1,0,0,0,0,0
1.445768,1,1,0,0,0,0,0
1.4457685,1,1,0,0,0,0,0
1.445769,1,1,0,0,0,0,0
1.4457695,1,1,0,0,0,0,0
1.44577,1,1,0,0,0,0,0
1.4457705,1,1,0,0,0,0,0
1.445771,1,1,0,0,0,0,0
1.4457715,1,1,0,0,0,0,0
1.445772,1,1,0,0,0,0,0
1.4457725,1,1,0,0,0,0,0
1.445773,1,1,0,0,0,0,0
1.4457735,1,1,0,0,0,0,0
1.445774,1,1,0,0,0,0,0
1.4457745,1,1,0,0,0,0,0
1.445775,1,1,0,0,0,0,0
1.4457755,1,1,0,0,0,0,0
1.445776,1,1,0,0,0,0,0
1.4457765,1,1,0,0,0,0,0
1.445777,1,1,0,0,0,0,0
1.4457775,1,1,0,0,0,0,0
1.445778,1,1,0,0,0,0,0
1.4457785,1,1,0,0,0,0,0
1.445779,1,1,0,0,0,0,0
1.4457795,1,1,0,0,0,0,0
1.44578,1,1,0,0,0,0,0
1.4457805,1,1,0,0,0,0,0
1.445781,1,1,0,0,0,0,0
1.4457815,1,1,0,0,0,0,0
1.445782,1,1,0,0,0,0,0
1.4457825,1,1,0,0,0,0,0
1.445783,1,0,0,0,0,0,0
1.4457835,1,0,0,0,0,0,0
1.445784,1,0,0,0,0,0,0
1.4457845,1,0,0,0,0,0,0
1.445785,1,0,0,0,0,0,0
1.4457855,1,0,0,0,0,0,0
1.445786,1,0,0,0,0,0,0
1.4457865,1,0,0,0,0,0,0
1.445787,1,0,0,0,0,0,0
1.4457875,1,0,0,0,0,0,0
1.445788,1,0,0,0,0,0,0
1.4457885,1,0,0,0,0,0,0
1.445789,1,0,0,0,0,0,0
1.4457895,1,0,0,0,0,0,0
1.44579,1,0,0,0,0,0,0
1.4457905,1,0,0,0,0,0,0
1.445791,1,0,0,0,0,0,0
1.4457915,1,0,0,0,0,0,0
1.445792,1,0,0,0,0,0,0
1.4457925,1,0,0,0,0,0,0
1.445793,1,0,0,0,0,0,0
1.4457935,1,0,0,0,0,0,0
1.445794,1,0,0,0,0,0,0
1.4457945,1,0,0,0,0,0,0
1.445795,1,0,0,0,0,0,0
1.4457955,1,0,0,0,0,0,0
1.445796,1,0,0,0,0,0,0
1.4457965,1,0,0,0,0,0,0
1.445797,1,0,0,0,0,0,0
1.4457975,1,0,0,0,0,0,0
1.445798,1,0,0,0,0,0,0
1.4457985,1,0,0,0,0,0,0
1.445799,1,0,0,0,0,0,0
1.4457995,1,0,0,0,0,0,0
1.4458,1,0,0,0,0,0,0
1.4458005,1,0,0,0,0,0,0
1.445801,1,0,0,0,0,0,0
1.4458015,1,0,0,0,0,0,0
1.445802,1,0,0,0,0,0,0
1.4458025,1,0,0,0,0,0,0
1.445803,1,0,0,0,0,0,0
1.4458035,1,0,0,0,0,0,0
1.445804,1,0,0,0,0,0,0
1.4458045,1,0,0,0,0,0,0
1.445805,1,0,0,0,0,0,0
1.4458055,1,0,0,0,0,0,0
1.445806,1,0,0,0,0,0,0
1.4458065,1,0,0,0,0,0,0
1.445807,1,0,0,0,0,0,0
1.4458075,1,0,0,0,0,0,0
1.445808,1,0,0,0,0,0,0
1.4458085,1,0,0,0,0,0,0
1.445809,1,0,0,0,0,0,0
1.4458095,1,0,0,0,0,0,0
1.44581,1,0,0,0,0,0,0
1.4458105,1,0,0,0,0,0,0
1.445811,1,0,0,0,0,0,0
1.4458115,1,0,0,0,0,0,0
1.445812,1,0,0,0,0,0,0
1.4458125,1,0,0,0,0,0,0
1.445813,1,0,0,0,0,0,0
1.4458135,1,0,0,0,0,0,0
1.445814,1,0,0,0,0,0,0
1.4458145,1,0,0,0,0,0,0
1.445815,1,0,0,0,0,0,0
1.4458155,1,0,0,0,0,0,0
1.445816,1,0,0,0,0,0,0
1.4458165,1,0,0,0,0,0,0
1.445817,1,0,0,0,0,0,0
1.4458175,1,0,0,0,0,0,0
1.445818,1,0,0,0,0,0,0
1.4458185,1,0,0,0,0,0,0
1.445819,1,0,0,0,0,0,0
1.4458195,0,0,0,0,0,0,0
1.44582,0,0,0,0,0,0,0
1.4458205,0,0,0,0,0,0,0
1.445821,0,0,0,0,0,0,0
1.4458215,0,0,0,0,0,0,0
1.445822,0,0,0,0,0,0,0
1.4458225,0,0,0,0,0,0,0
1.445823,0,0,0,0,0,0,0
1.4458235,0,0,0,0,0,0,0
1.445824,0,0,0,0,0,0,0
1.4458245,0,0,0,0,0,0,0
1.445825,0,0,0,0,0,0,0
1.4458255,0,0,0,0,0,0,0
1.445826,0,0,0,0,0,0,0
1.4458265,0,0,0,0,0,0,0
1.445827,0,0,0,0,0,0,0
1.4458275,0,0,0,0,0,0,0
1.445828,0,0,0,0,0,0,0
1.4458285,0,0,0,0,0,0,0
1.445829,0,0,0,0,0,0,0
1.4458295,0,0,0,0,0,0,0
1.44583,0,0,0,0,0,0,0
1.4458305,0,0,0,0,0,0,0
1.445831,0,0,0,0,0,0,0
1.4458315,0,0,0,0,0,0,0
1.445832,0,0,0,0,0,0,0
1.4458325,0,0,0,0,0,0,0
1.445833,0,0,0,0,0,0,0
1.4458335,0,0,0,0,0,0,0
1.445834,0,0,0,0,0,0,0
1.4458345,0,0,0,0,0,0,0
1.445835,0,0,0,0,0,0,0
1.4458355,0,0,0,0,0,0,0
1.445836,0,0,0,0,0,0,0
1.4458365,0,0,0,0,0,0,0
1.445837,0,0,0,0,0,0,0
1.4458375,0,0,0,0,0,0,0
1.445838,0,0,0,0,0,0,0
1.4458385,0,0,0,0,0,0,0
1.445839,0,0,0,0,0,0,0
1.4458395,0,0,0,0,0,0,0
1.44584,0,0,0,0,0,0,0
1.4458405,0,0,0,0,0,0,0
1.445841,0,0,0,0,0,0,0
1.4458415,0,0,0,0,0,0,0
1.445842,0,0,0,0,0,0,0
1.4458425,0,0,0,0,0,0,0
1.445843,0,0,0,0,0,0,0
1.4458435,0,0,0,0,0,0,0
1.445844,0,0,0,0,0,0,0
1.4458445,0,0,0,0,0,0,0
1.445845,0,0,0,0,0,0,0
1.4458455,0,0,0,0,0,0,0
1.445846,0,0,0,0,0,0,0
1.4458465,0,0,0,0,0,0,0
1.445847,0,0,0,0,0,0,0
1.4458475,0,0,0,0,0,0,0
1.445848,0,0,0,0,0,0,0
1.4458485,0,0,0,0,0,0,0
1.445849,0,0,0,0,0,0,0
1.4458495,0,0,0,0,0,0,0
1.44585,0,0,0,0,0,0,0
1.4458505,0,0,0,0,0,0,0
1.445851,0,0,0,0,0,0,0
1.4458515,0,0,0,0,0,0,0
1.445852,0,0,0,0,0,0,0
1.4458525,0,0,0,0,0,0,0
1.445853,0,0,0,0,0,0,0
1.4458535,0,0,0,0,0,0,0
1.445854,0,0,0,0,0,0,0
1.4458545,0,0,0,0,0,0,0
1.445855,0,0,0,0,0,0,0
1.4458555,0,0,0,0,0,0,0
1.445856,0,0,0,0,0,0,0
1.4458565,0,0,0,0,0,0,0
1.445857,0,0,0,0,0,0,0
1.4458575,0,0,0,0,0,0,0
1.445858,0,0,0,0,0,0,0
1.4458585,0,0,0,0,0,0,0
1.445859,0,0,0,0,0,0,0
1.4458595,0,0,0,0,0,0,0
1.44586,0,0,0,0,0,0,0
1.4458605,0,0,0,0,0,0,0
1.445861,0,0,0,0,0,0,0
1.4458615,0,0,0,0,0,0,0
1.445862,0,0,0,0,0,0,0
1.4458625,0,0,0,0,0,0,0
1.445863,0,0,0,0,0,0,0
1.4458635,0,0,0,0,0,0,0
1.445864,0,0,0,0,0,0,0
1.4458645,0,0,0,0,0,0,0
1.445865,0,0,0,0,0,0,0
1.4458655,0,0,0,0,0,0,0
1.445866,0,0,0,0,0,0,0
1.4458665,0,0,0,0,0,0,0
1.445867,0,0,0,0,0,0,0
1.4458675,0,0,0,0,0,0,0
1.445868,0,0,0,0,0,0,0
1.4458685,0,0,0,0,0,0,0
1.445869,0,0,0,0,0,0,0
1.4458695,0,0,0,0,0,0,0
1.44587,0,0,0,0,0,0,0
1.4458705,0,0,0,0,0,0,0
1.445871,0,0,0,0,0,0,0
1.4458715,0,0,0,0,0,0,0
1.445872,0,0,0,0,0,0,0
1.4458725,0,0,0,0,0,0,0
1.445873,0,0,0,0,0,0,0
1.4458735,0,0,0,0,0,0,0
1.445874,0,0,0,0,0,0,0
1.4458745,0,0,0,0,0,0,0
1.445875,0,0,0,0,0,0,0
1.4458755,0,0,0,0,0,0,0
1.445876,0,0,0,0,0,0,0
1.4458765,0,0,0,0,0,0,0
1.445877,0,0,0,0,0,0,0
1.4458775,0,0,0,0,0,0,0
1.445878,0,0,0,0,0,0,0
1.4458785,0,0,0,0,0,0,0
1.445879,0,0,0,0,0,0,0
1.4458795,0,0,0,0,0,0,0
1.44588,0,0,0,0,0,0,0
1.4458805,0,0,0,0,0,0,0
1.445881,0,0,0,0,0,0,0
1.4458815,0,0,0,0,0,0,0
1.445882,0,0,0,0,0,0,0
1.4458825,0,0,0,0,0,0,0
1.445883,0,0,0,0,0,0,0
1.4458835,0,0,0,0,0,0,0
1.445884,0,0,0,0,0,0,0
1.4458845,0,0,0,0,0,0,0
1.445885,0,0,0,0,0,0,0
1.4458855,0,0,0,0,0,0,0
1.445886,0,0,0,0,0,0,0
1.4458865,0,0,0,0,0,0,0
1.445887,0,0,0,0,0,0,0
1.4458875,0,0,0,0,0,0,0
1.445888,0,0,0,0,0,0,0
1.4458885,0,0,0,0,0,0,0
1.445889,0,0,0,0,0,0,0
1.4458895,0,0,0,0,0,0,0
1.44589,0,0,0,0,0,0,0
1.4458905,0,0,0,0,0,0,0
1.445891,0,0,0,0,0,0,0
1.4458915,0,0,0,0,0,0,0
1.445892,0,0,0,0,0,0,0
1.4458925,0,0,0,0,0,0,0
1.445893,0,0,0,0,0,0,0
1.4458935,0,0,0,0,0,0,0
1.445894,0,0,0,0,0,0,0
1.4458945,0,0,0,0,0,0,0
1.445895,0,0,0,0,0,0,0
1.4458955,0,0,0,0,0,0,0
1.445896,0,0,0,0,0,0,0
1.4458965,0,0,0,0,0,0,0
1.445897,0,0,0,0,0,0,0
1.4458975,0,0,0,0,0,0,0
1.445898,0,0,0,0,0,0,0
1.4458985,0,0,0,0,0,0,0
1.445899,0,0,0,0,0,0,0
1.4458995,0,0,0,0,0,0,0
1.4459,0,0,0,0,0,0,0
1.4459005,0,0,0,0,0,0,0
1.445901,0,0,0,0,0,0,0
1.4459015,0,0,0,0,0,0,0
1.445902,0,0,0,0,0,0,0
1.4459025,0,0,0,0,0,0,0
1.445903,0,0,0,0,0,0,0
1.4459035,0,0,0,0,0,0,0
1.445904,0,0,0,0,0,0,0
1.4459045,0,0,0,0,0,0,0
1.445905,0,0,0,0,0,0,0
1.4459055,0,0,0,0,0,0,0
1.445906,0,0,0,0,0,0,0
1.4459065,0,0,0,0,0,0,0
1.445907,0,0,0,0,0,0,0
1.4459075,0,0,0,0,0,0,0
1.445908,0,0,0,0,0,0,0
1.4459085,0,0,0,0,0,0,0
1.445909,0,0,0,0,0,0,0
1.4459095,0,0,0,0,0,0,0
1.44591,0,0,0,0,0,0,0
1.4459105,0,0,0,0,0,0,0
1.445911,0,0,0,0,0,0,0
1.4459115,0,0,0,0,0,0,0
1.445912,0,0,0,0,0,0,0
1.4459125,0,0,0,0,0,0,0
1.445913,0,0,0,0,0,0,0
1.4459135,0,0,0,0,0,0,0
1.445914,0,0,0,0,0,0,0
1.4459145,0,0,0,0,0,0,0
1.445915,0,0,0,0,0,0,0
1.4459155,0,0,0,0,0,0,0
1.445916,0,0,0,0,0,0,0
1.4459165,0,0,0,0,0,0,0
1.445917,0,0,0,0,0,0,0
1.4459175,0,0,0,0,0,0,0
1.445918,0,0,0,0,0,0,0
1.4459185,0,0,0,0,0,0,0
1.445919,0,0,0,0,0,0,0
1.4459195,0,0,0,0,0,0,0
1.44592,0,0,0,0,0,0,0
1.4459205,0,0,0,0,0,0,0
1.445921,0,0,0,0,0,0,0
1.4459215,0,0,0,0,0,0,0
1.445922,0,0,0,0,0,0,0
1.4459225,0,0,0,0,0,0,0
1.445923,0,0,0,0,0,0,0
1.4459235,0,0,0,0,0,0,0
1.445924,0,0,0,0,0,0,0
1.4459245,0,0,0,0,0,0,0
1.445925,0,0,0,0,0,0,0
1.4459255,0,0,0,0,0,0,0
1.445926,0,0,0,0,0,0,0
1.4459265,0,0,0,0,0,0,0
1.445927,0,0,0,0,0,0,0
1.4459275,0,0,0,0,0,0,0
1.445928,0,0,0,0,0,0,0
1.4459285,0,0,0,0,0,0,0
1.445929,0,0,0,0,0,0,0
1.4459295,0,0,0,0,0,0,0
1.44593,0,0,0,0,0,0,0
1.4459305,0,0,0,0,0,0,0
1.445931,0,0,0,0,0,0,0
1.4459315,0,0,0,0,0,0,0
1.445932,0,0,0,0,0,0,0
1.4459325,0,0,0,0,0,0,0
1.445933,0,0,0,0,0,0,0
1.4459335,0,0,0,0,0,0,0
1.445934,0,0,0,0,0,0,0
1.4459345,0,0,0,0,0,0,0
1.445935,0,0,0,0,0,0,0
1.4459355,0,0,0,0,0,0,0
1.445936,0,0,0,0,0,0,0
1.4459365,0,0,0,0,0,0,0
1.445937,0,0,0,0,0,0,0
1.4459375,0,0,0,0,0,0,0
1.445938,0,0,0,0,0,0,0
1.4459385,0,0,0,0,0,0,0
1.445939,0,0,0,0,0,0,0
1.4459395,0,0,0,0,0,0,0
1.44594,0,0,0,0,0,0,0
1.4459405,0,0,0,0,0,0,0
1.445941,0,0,0,0,0,0,0
1.4459415,0,0,0,0,0,0,0
1.445942,0,0,0,0,0,0,0
1.4459425,0,0,0,0,0,0,0
1.445943,0,0,0,0,0,0,0
1.4459435,0,0,0,0,0,0,0
1.445944,0,0,0,0,0,0,0
1.4459445,0,0,0,0,0,0,0
1.445945,0,0,0,0,0,0,0
1.4459455,0,0,0,0,0,0,0
1.445946,0,0,0,0,0,0,0
1.4459465,0,0,0,0,0,0,0
1.445947,0,0,0,0,0,0,0
1.4459475,0,0,0,0,0,0,0
1.445948,0,0,0,0,0,0,0
1.4459485,0,0,0,0,0,0,0
1.445949,0,0,0,0,0,0,0
1.4459495,0,0,0,0,0,0,0
1.44595,0,0,0,0,0,0,0
1.4459505,0,0,0,0,0,0,0
1.445951,1,0,0,0,0,0,0
1.4459515,1,0,0,0,0,0,0
1.445952,1,0,0,0,0,0,0
1.4459525,1,0,0,0,0,0,0
1.445953,1,0,0,0,0,0,0
1.4459535,1,0,0,0,0,0,0
1.445954,1,0,0,0,0,0,0
1.4459545,1,0,0,0,0,0,0
1.445955,1,0,0,0,0,0,0
1.4459555,1,0,0,0,0,0,0
1.445956,1,0,0,0,0,0,0
1.4459565,1,0,0,0,0,0,0
1.445957,1,0,0,0,0,0,0
1.4459575,1,0,0,0,0,0,0
1.445958,1,0,0,0,0,0,0
1.4459585,1,0,0,0,0,0,0
1.445959,1,0,0,0,0,0,0
1.4459595,1,0,0,0,0,0,0
1.44596,1,0,0,0,0,0,0
1.4459605,1,0,0,0,0,0,0
1.445961,1,0,0,0,0,0,0
1.4459615,1,0,0,0,0,0,0
1.445962,1,0,0,0,0,0,0
1.4459625,1,0,0,0,0,0,0
1.445963,1,0,0,0,0,0,0
1.4459635,1,0,0,0,0,0,0
1.445964,1,0,0,0,0,0,0
1.4459645,1,0,0,0,0,0,0
1.445965,1,0,0,0,0,0,0
1.4459655,1,0,0,0,0,0,0
1.445966,1,0,0,0,0,0,0
1.4459665,1,0,0,0,0,0,0
1.445967,1,0,0,0,0,0,0
1.4459675,1,0,0,0,0,0,0
1.445968,1,0,0,0,0,0,0
1.4459685,1,0,0,0,0,0,0
1.445969,1,0,0,0,0,0,0
1.4459695,1,0,0,0,0,0,0
1.44597,1,0,0,0,0,0,0
1.4459705,1,0,0,0,0,0,0
1.445971,1,0,0,0,0,0,0
1.4459715,1,0,0,0,0,0,0
1.445972,1,0,0,0,0,0,0
1.4459725,1,0,0,0,0,0,0
1.445973,1,0,0,0,0,0,0
1.4459735,1,0,0,0,0,0,0
1.445974,1,0,0,0,0,0,0
1.4459745,1,0,0,0,0,0,0
1.445975,1,0,0,0,0,0,0
1.4459755,1,0,0,0,0,0,0
1.445976,1,0,0,0,0,0,0
1.4459765,1,0,0,0,0,0,0
1.445977,1,0,0,0,0,0,0
1.4459775,1,0,0,0,0,0,0
1.445978,1,0,0,0,0,0,0
1.4459785,1,1,0,0,0,0,0
1.445979,1,1,0,0,0,0,0
1.4459795,1,1,0,0,0,0,0
1.44598,1,1,0,0,0,0,0
1.4459805,1,1,0,0,0,0,0
1.445981,1,1,0,0,0,0,0
1.4459815,1,1,0,0,0,0,0
1.445982,1,1,0,0,0,0,0
